x,y
396591.4543,3755288.576
396590.549,3755287.367
396589.6468,3755286.157
396589.6407,3755286.147
396588.7142,3755284.866
396587.8241,3755283.638
396586.9616,3755282.464
396586.1173,3755281.331
396585.2973,3755280.234
396585.2912,3755280.224
396584.4104,3755279.023
396583.5143,3755277.814
396582.6121,3755276.604
396581.7038,3755275.392
396580.7954,3755274.186
396580.7894,3755274.175
396579.9207,3755273.018
396579.0337,3755271.826
396578.1315,3755270.596
396577.2171,3755269.339
396576.3027,3755268.075
396576.2936,3755268.064
396575.37,3755266.873
396574.4373,3755265.66
396573.4924,3755264.426
396572.5415,3755263.177
396571.5996,3755261.933
396571.5905,3755261.922
396570.6243,3755260.592
396569.6824,3755259.304
396568.7619,3755258.057
396567.8567,3755256.841
396566.9697,3755255.655
396566.9606,3755255.645
396566.0767,3755254.372
396565.1988,3755253.115
396564.3241,3755251.87
396563.4493,3755250.634
396562.5836,3755249.411
396562.5745,3755249.4
396561.7058,3755248.262
396560.8189,3755247.096
396559.9166,3755245.903
396559.0022,3755244.69
396558.0909,3755243.477
396558.0848,3755243.466
396557.1704,3755242.3
396556.2469,3755241.113
396555.3172,3755239.907
396554.3815,3755238.689
396553.4549,3755237.476
396553.4457,3755237.465
396552.4856,3755236.12
396551.5438,3755234.81
396550.6233,3755233.538
396549.7119,3755232.291
396548.8158,3755231.069
396548.8067,3755231.058
396547.9136,3755229.827
396547.0297,3755228.625
396546.1488,3755227.442
396545.2741,3755226.272
396544.4115,3755225.123
396544.4054,3755225.113
396543.5458,3755224.032
396542.665,3755222.907
396541.7689,3755221.747
396540.8636,3755220.564
396539.9583,3755219.378
396539.9492,3755219.368
396539.0378,3755218.228
396538.1082,3755217.057
396537.1694,3755215.86
396536.2184,3755214.643
396535.2736,3755213.424
396535.2644,3755213.414
396534.2555,3755212.066
396533.2588,3755210.747
396532.2743,3755209.465
396531.3051,3755208.21
396530.345,3755206.98
396530.3358,3755206.969
396529.3696,3755205.73
396528.4064,3755204.51
396527.4463,3755203.304
396526.4862,3755202.105
396525.5352,3755200.921
396525.5261,3755200.91
396524.6178,3755199.796
396523.7125,3755198.669
396522.8042,3755197.523
396521.8928,3755196.365
396520.9876,3755195.212
396520.9815,3755195.202
396520.0884,3755194.112
396519.1984,3755193.031
396518.3175,3755191.959
396517.4397,3755190.897
396516.5802,3755189.857
396516.571,3755189.848
396515.6932,3755188.724
396514.8306,3755187.634
396513.9802,3755186.574
396513.139,3755185.535
396512.3099,3755184.519
396512.3008,3755184.511
396511.4352,3755183.433
396510.5604,3755182.345
396509.6795,3755181.256
396508.7956,3755180.165
396507.9147,3755179.082
396507.9056,3755179.072
396507.0582,3755178.077
396506.2139,3755177.088
396505.3666,3755176.097
396504.5253,3755175.105
396503.6902,3755174.125
396503.6841,3755174.116
396502.8459,3755173.124
396501.9955,3755172.104
396501.136,3755171.058
396500.2642,3755169.993
396499.3986,3755168.926
396499.3895,3755168.916
396498.4568,3755167.691
396497.518,3755166.452
396496.5792,3755165.216
396495.6374,3755163.979
396494.6986,3755162.75
396494.6894,3755162.739
396493.708,3755161.471
396492.7143,3755160.203
396491.7116,3755158.937
396490.6996,3755157.668
396489.6907,3755156.402
396489.6816,3755156.391
396488.6544,3755155.104
396487.6181,3755153.806
396486.5757,3755152.498
396485.5698,3755151.231
396485.5302,3755151.184
396484.5244,3755149.954
396484.5152,3755149.943
396483.4972,3755148.695
396482.4731,3755147.441
396481.452,3755146.182
396480.4279,3755144.918
396479.4129,3755143.661
396479.4037,3755143.65
396478.3826,3755142.378
396477.3585,3755141.103
396476.3374,3755139.826
396475.3164,3755138.546
396474.3075,3755137.276
396474.2983,3755137.265
396473.2833,3755135.982
396472.2684,3755134.699
396471.2564,3755133.416
396470.2475,3755132.132
396469.2478,3755130.859
396469.2386,3755130.848
396468.2359,3755129.564
396467.2331,3755128.28
396466.2364,3755126.996
396465.2397,3755125.713
396464.2552,3755124.441
396464.2491,3755124.43
396463.2585,3755123.148
396462.2709,3755121.867
396461.2895,3755120.586
396460.308,3755119.306
396459.3387,3755118.038
396459.3296,3755118.027
396458.3542,3755116.748
396457.385,3755115.471
396456.4157,3755114.194
396455.4495,3755112.918
396454.4955,3755111.655
396454.4863,3755111.643
396453.5262,3755110.369
396452.5691,3755109.096
396451.6151,3755107.823
396450.6611,3755106.552
396449.7223,3755105.292
396449.7132,3755105.281
396448.7683,3755104.011
396448.1922,3755103.24
396447.8508,3755102.74
396446.9822,3755101.468
396446.1135,3755100.196
396445.257,3755098.936
396445.2478,3755098.925
396444.3853,3755097.655
396443.5257,3755096.387
396442.6692,3755095.118
396441.8158,3755093.851
396440.9715,3755092.596
396440.9624,3755092.585
396440.115,3755091.32
396439.2677,3755090.056
396438.4234,3755088.792
396437.5821,3755087.53
396436.75,3755086.28
396436.7409,3755086.269
396435.9057,3755085.008
396435.0706,3755083.749
396434.2385,3755082.49
396433.4094,3755081.233
396432.5895,3755079.987
396432.5834,3755079.976
396431.7574,3755078.721
396430.9344,3755077.466
396430.1145,3755076.212
396429.2946,3755074.96
396428.4869,3755073.719
396428.4808,3755073.708
396427.667,3755072.457
396426.8562,3755071.207
396426.0454,3755069.958
396425.2377,3755068.71
396424.4391,3755067.474
396424.433,3755067.463
396423.6314,3755066.217
396422.8298,3755064.972
396422.0312,3755063.727
396421.2326,3755062.484
396420.4463,3755061.252
396420.4402,3755061.241
396419.6446,3755060
396418.8552,3755058.759
396418.0658,3755057.519
396417.2794,3755056.28
396416.4991,3755055.053
396416.493,3755055.042
396415.7097,3755053.805
396414.9294,3755052.569
396414.1491,3755051.334
396413.3719,3755050.099
396412.6007,3755048.876
396412.5946,3755048.865
396411.8204,3755047.633
396411.0493,3755046.401
396410.2781,3755045.17
396409.507,3755043.94
396408.748,3755042.721
396408.7419,3755042.711
396407.9738,3755041.482
396407.2118,3755040.255
396406.4498,3755039.028
396405.6878,3755037.802
396404.935,3755036.588
396404.9289,3755036.577
396404.1699,3755035.353
396403.414,3755034.13
396402.6581,3755032.907
396401.9053,3755031.685
396401.1585,3755030.475
396401.1524,3755030.464
396400.4026,3755029.244
396399.6528,3755028.025
396398.906,3755026.806
396398.1593,3755025.588
396397.4186,3755024.381
396397.4125,3755024.371
396396.6688,3755023.154
396395.9282,3755021.938
396395.1844,3755020.723
396394.4438,3755019.509
396393.7123,3755018.305
396393.7062,3755018.295
396392.9685,3755017.082
396392.2309,3755015.869
396391.4964,3755014.657
396390.7618,3755013.446
396390.0364,3755012.245
396390.0303,3755012.235
396389.2988,3755011.025
396388.5672,3755009.815
396387.8388,3755008.606
396387.1103,3755007.398
396386.3879,3755006.2
396386.3818,3755006.19
396385.6564,3755004.983
396384.931,3755003.776
396384.2055,3755002.57
396383.4832,3755001.364
396382.7669,3755000.17
396382.7608,3755000.159
396382.0384,3754998.955
396381.3191,3754997.751
396380.5998,3754996.547
396379.8835,3754995.344
396379.1733,3754994.152
396379.1642,3754994.142
396378.4509,3754992.94
396377.7346,3754991.738
396377.0214,3754990.537
396376.3082,3754989.337
396375.601,3754988.147
396375.5949,3754988.137
396374.8848,3754986.937
396374.1746,3754985.738
396373.4644,3754984.54
396372.7542,3754983.341
396372.0532,3754982.154
396372.0471,3754982.144
396371.3399,3754980.947
396370.6358,3754979.75
396369.9318,3754978.553
396369.2277,3754977.357
396368.5297,3754976.172
396368.5236,3754976.162
396367.8225,3754974.966
396367.1215,3754973.772
396366.4205,3754972.578
396365.7194,3754971.384
396365.0275,3754970.201
396365.0214,3754970.19
396364.3234,3754968.997
396363.6254,3754967.805
396362.9305,3754966.612
396362.2356,3754965.421
396361.5467,3754964.24
396361.5406,3754964.229
396360.8457,3754963.038
396360.1538,3754961.847
396359.4619,3754960.657
396358.77,3754959.467
396358.0842,3754958.287
396358.0781,3754958.277
396357.3892,3754957.088
396356.7004,3754955.899
396356.0115,3754954.71
396355.3227,3754953.522
396354.643,3754952.344
396354.6369,3754952.334
396353.9511,3754951.146
396353.2653,3754949.959
396352.5795,3754948.772
396351.8967,3754947.586
396351.2201,3754946.41
396351.214,3754946.399
396350.5312,3754945.213
396349.8485,3754944.028
396349.1688,3754942.843
396348.486,3754941.658
396347.8124,3754940.483
396347.8094,3754940.473
396347.1297,3754939.289
396346.45,3754938.104
396345.7733,3754936.921
396345.0967,3754935.737
396344.4261,3754934.565
396344.42,3754934.554
396343.7464,3754933.372
396343.0697,3754932.189
396342.3961,3754931.007
396341.7256,3754929.825
396341.0581,3754928.654
396341.052,3754928.643
396340.3814,3754927.462
396339.7078,3754926.281
396339.0372,3754925.101
396338.3697,3754923.92
396337.7053,3754922.75
396337.6992,3754922.74
396337.0316,3754921.56
396336.3641,3754920.38
396335.6966,3754919.201
396335.0322,3754918.022
396334.3707,3754916.853
396334.3646,3754916.843
396333.7002,3754915.665
396333.0357,3754914.486
396332.3713,3754913.308
396331.7098,3754912.13
396331.0515,3754910.963
396331.0454,3754910.953
396330.384,3754909.775
396329.7256,3754908.599
396329.0642,3754907.422
396328.4028,3754906.245
396327.7505,3754905.079
396327.7444,3754905.069
396327.086,3754903.893
396326.4277,3754902.717
396326.0741,3754902.082
396325.8028,3754901.555
396325.2176,3754900.409
396324.6385,3754899.274
396324.6324,3754899.264
396324.0472,3754898.118
396323.465,3754896.973
396322.8798,3754895.828
396322.2976,3754894.683
396321.7215,3754893.549
396321.7154,3754893.538
396321.1333,3754892.394
396320.5542,3754891.25
396319.972,3754890.106
396319.3929,3754888.962
396318.8198,3754887.829
396318.8138,3754887.819
396318.2346,3754886.675
396317.6555,3754885.532
396317.0794,3754884.389
396316.5034,3754883.246
396315.9303,3754882.114
396315.9273,3754882.104
396315.3512,3754880.961
396314.7752,3754879.819
396314.1991,3754878.677
396313.6261,3754877.535
396313.0591,3754876.404
396313.053,3754876.393
396312.48,3754875.252
396311.907,3754874.111
396311.337,3754872.97
396310.764,3754871.829
396310.2001,3754870.698
396310.194,3754870.688
