x,y
401801.1416,3761931.445
401801.294,3761930.967
401801.4434,3761930.485
401801.5897,3761930.01
401801.5897,3761930.006
401801.7299,3761929.473
401801.864,3761928.927
401801.9951,3761928.376
401802.1261,3761927.821
401802.2541,3761927.272
401802.2572,3761927.266
401802.3852,3761926.702
401802.5132,3761926.132
401802.6382,3761925.559
401802.7662,3761924.983
401802.8912,3761924.41
401802.8912,3761924.407
401803.0375,3761923.904
401803.1929,3761923.426
401803.3575,3761922.953
401803.5252,3761922.481
401803.6958,3761922.009
401803.6989,3761922.005
401803.8696,3761921.518
401804.0403,3761921.021
401804.214,3761920.518
401804.3847,3761920.012
401804.5584,3761919.506
401804.5615,3761919.503
401804.723,3761918.939
401804.8754,3761918.363
401805.0248,3761917.784
401805.165,3761917.208
401805.3021,3761916.644
401805.3021,3761916.638
401805.4363,3761916.037
401805.5582,3761915.431
401805.677,3761914.827
401805.7898,3761914.224
401805.8965,3761913.63
401805.8965,3761913.623
401806.0154,3761913.099
401806.1403,3761912.593
401806.2684,3761912.087
401806.3994,3761911.581
401806.5305,3761911.078
401806.5335,3761911.072
401806.6707,3761910.579
401806.817,3761910.085
401806.9664,3761909.591
401807.1248,3761909.091
401807.2833,3761908.591
401807.2833,3761908.588
401807.4357,3761908.024
401807.579,3761907.445
401807.7192,3761906.86
401807.8533,3761906.272
401807.9813,3761905.693
401807.9844,3761905.69
401808.1063,3761905.092
401808.2252,3761904.495
401808.344,3761903.897
401808.4599,3761903.3
401808.5726,3761902.706
401808.5726,3761902.699
401808.7098,3761902.206
401808.8561,3761901.745
401809.0146,3761901.297
401809.1792,3761900.852
401809.3468,3761900.407
401809.3499,3761900.404
401809.5328,3761899.959
401809.7278,3761899.499
401809.929,3761899.017
401810.1393,3761898.521
401810.3496,3761898.018
401810.3496,3761898.015
401810.566,3761897.503
401810.7794,3761896.987
401810.9928,3761896.469
401811.2092,3761895.948
401811.4195,3761895.43
401811.4225,3761895.424
401811.6328,3761894.9
401811.8432,3761894.375
401812.0504,3761893.851
401812.2546,3761893.33
401812.4558,3761892.812
401812.4588,3761892.809
401812.657,3761892.291
401812.8551,3761891.775
401813.0502,3761891.269
401813.2422,3761890.767
401813.4281,3761890.273
401813.4281,3761890.27
401813.614,3761889.776
401813.7939,3761889.291
401813.9707,3761888.81
401814.1474,3761888.334
401814.3181,3761887.868
401814.3181,3761887.862
401814.4888,3761887.395
401814.6534,3761886.935
401814.818,3761886.478
401814.9795,3761886.024
401815.138,3761885.579
401815.138,3761885.576
401815.2965,3761885.131
401815.4489,3761884.689
401815.6013,3761884.253
401815.7537,3761883.817
401815.9,3761883.39
401815.9,3761883.387
401816.0463,3761882.961
401816.1926,3761882.537
401816.3359,3761882.116
401816.4761,3761881.699
401816.6133,3761881.29
401816.6133,3761881.284
401816.7535,3761880.873
401816.8876,3761880.464
401817.0217,3761880.059
401817.1558,3761879.657
401817.2838,3761879.26
401817.2869,3761879.257
401817.4149,3761878.858
401817.5429,3761878.465
401817.6709,3761878.072
401817.7959,3761877.681
401817.9209,3761877.294
401817.9209,3761877.291
401818.0458,3761876.907
401818.1678,3761876.523
401818.2866,3761876.142
401818.4055,3761875.761
401818.5244,3761875.389
401818.5244,3761875.383
401818.6432,3761875.008
401818.7591,3761874.637
401818.8749,3761874.265
401818.9877,3761873.896
401819.1004,3761873.533
401819.1004,3761873.53
401819.2132,3761873.164
401819.3229,3761872.802
401819.4327,3761872.439
401819.5424,3761872.079
401819.6491,3761871.726
401819.6521,3761871.723
401819.7588,3761871.366
401819.8655,3761871.012
401819.9691,3761870.659
401820.0758,3761870.308
401820.1764,3761869.961
401820.1794,3761869.958
401820.28,3761869.61
401820.3836,3761869.263
401820.4842,3761868.918
401820.5848,3761868.574
401820.6854,3761868.236
401820.6854,3761868.233
401820.7829,3761867.891
401820.8835,3761867.553
401820.9811,3761867.215
401821.0786,3761866.879
401821.1731,3761866.547
401821.1731,3761866.544
401821.2706,3761866.209
401821.3651,3761865.877
401821.4596,3761865.544
401821.5541,3761865.212
401821.6455,3761864.886
401821.6455,3761864.883
401821.737,3761864.557
401821.8314,3761864.228
401821.9229,3761863.901
401822.0113,3761863.578
401822.1027,3761863.255
401822.1027,3761863.252
401822.1942,3761862.929
401822.2826,3761862.609
401822.3709,3761862.286
401822.4593,3761861.966
401822.5447,3761861.652
401822.5477,3761861.649
401822.6331,3761861.329
401822.7215,3761861.012
401822.8068,3761860.695
401822.8922,3761860.381
401822.9775,3761860.07
401822.9775,3761860.067
401823.0628,3761859.753
401823.1482,3761859.439
401823.2305,3761859.128
401823.3158,3761858.814
401823.3981,3761858.506
401823.3981,3761858.503
401823.4804,3761858.196
401823.5627,3761857.885
401823.645,3761857.577
401823.7273,3761857.269
401823.8066,3761856.967
401823.8066,3761856.964
401823.8888,3761856.656
401823.9681,3761856.352
401824.0473,3761856.047
401824.1296,3761855.742
401824.2058,3761855.44
401824.2089,3761855.437
401824.2881,3761855.135
401824.3643,3761854.834
401824.4436,3761854.532
401824.5228,3761854.23
401824.599,3761853.931
401824.599,3761853.928
401824.6783,3761853.63
401824.7545,3761853.331
401824.8307,3761853.032
401824.9069,3761852.734
401824.9831,3761852.438
401824.9861,3761852.435
401825.0593,3761852.139
401825.1355,3761851.841
401825.2117,3761851.545
401825.2879,3761851.249
401825.361,3761850.957
401825.3641,3761850.954
401825.4372,3761850.661
401825.5134,3761850.365
401825.5866,3761850.073
401825.6597,3761849.777
401825.7329,3761849.487
401825.7329,3761849.484
401825.8091,3761849.195
401825.8822,3761848.902
401825.9554,3761848.61
401826.0285,3761848.32
401826.0986,3761848.031
401826.0986,3761848.027
401826.1718,3761847.738
401826.245,3761847.448
401826.3181,3761847.159
401826.3882,3761846.872
401826.4583,3761846.586
401826.4614,3761846.583
401826.5315,3761846.293
401826.6016,3761846.007
401826.6747,3761845.72
401826.7448,3761845.434
401826.8149,3761845.15
401826.8149,3761845.147
401826.885,3761844.861
401826.9551,3761844.574
401827.0252,3761844.291
401827.0953,3761844.004
401827.1654,3761843.724
401827.1654,3761843.721
401827.2356,3761843.437
401827.3057,3761843.151
401827.3758,3761842.867
401827.4428,3761842.584
401827.5129,3761842.306
401827.5129,3761842.303
401827.58,3761842.02
401827.6501,3761841.736
401827.7171,3761841.456
401827.7872,3761841.176
401827.8543,3761840.895
401827.8543,3761840.892
401827.9244,3761840.612
401827.9915,3761840.331
401828.0585,3761840.051
401828.1256,3761839.77
401828.1926,3761839.493
401828.1957,3761839.493
401828.2627,3761839.213
401828.3298,3761838.932
401828.3968,3761838.655
401828.4639,3761838.378
401828.531,3761838.1
401828.531,3761838.097
401828.598,3761837.82
401828.6651,3761837.542
401828.7291,3761837.265
401828.7961,3761836.988
401828.8632,3761836.713
401828.8632,3761836.71
401828.9302,3761836.436
401828.9942,3761836.159
401829.0613,3761835.881
401829.1284,3761835.607
401829.1924,3761835.333
401829.1924,3761835.333
401829.2594,3761835.055
401829.3234,3761834.781
401829.3905,3761834.507
401829.4545,3761834.232
401829.5185,3761833.961
401829.5185,3761833.958
401829.5856,3761833.684
401829.6496,3761833.409
401829.7136,3761833.135
401829.7806,3761832.864
401829.8446,3761832.592
401829.8446,3761832.589
401829.9086,3761832.318
401829.9727,3761832.044
401830.0367,3761831.772
401830.1007,3761831.501
401830.1647,3761831.23
401830.1647,3761831.23
401830.2287,3761830.956
401830.2927,3761830.684
401830.3567,3761830.413
401830.4207,3761830.145
401830.4847,3761829.874
401830.4847,3761829.874
401830.5487,3761829.602
401830.6127,3761829.331
401830.6767,3761829.063
401830.7377,3761828.792
401830.8017,3761828.523
401830.8017,3761828.523
401830.8657,3761828.252
401830.9297,3761827.984
401830.9907,3761827.716
401831.0547,3761827.444
401831.1157,3761827.179
401831.1157,3761827.176
401831.1797,3761826.908
401831.2406,3761826.64
401831.3046,3761826.371
401831.3656,3761826.103
401831.4296,3761825.838
401831.4296,3761825.838
401831.4906,3761825.57
401831.5515,3761825.302
401831.6155,3761825.036
401831.6765,3761824.768
401831.7374,3761824.503
401831.7374,3761824.503
401831.8015,3761824.235
401831.8624,3761823.97
401831.9234,3761823.701
401831.9843,3761823.436
401832.0453,3761823.174
401832.0453,3761823.171
401832.1093,3761822.906
401832.1703,3761822.641
401832.2312,3761822.376
401832.2922,3761822.11
401832.3531,3761821.848
401832.3531,3761821.845
401832.4141,3761821.58
401832.4751,3761821.315
401832.536,3761821.053
401832.597,3761820.787
401832.6549,3761820.525
401832.6549,3761820.522
