x,y
400424.6008,3748831.521
400426.0151,3748827.567
400427.3775,3748823.66
400428.7065,3748819.76
400430.0171,3748815.852
400431.2973,3748811.964
400431.3095,3748811.93
400432.3702,3748807.766
400433.4278,3748803.462
400434.4824,3748799.093
400435.534,3748794.684
400436.5673,3748790.281
400436.5764,3748790.242
400437.756,3748785.609
400438.9996,3748780.8
400440.2614,3748775.926
400441.5203,3748771.021
400442.7608,3748766.141
400442.7699,3748766.097
400444.1903,3748761.748
400445.5985,3748757.542
400446.9914,3748753.377
400448.3722,3748749.222
400449.7316,3748745.105
400449.7438,3748745.068
400450.71,3748740.916
400451.597,3748736.812
400452.4595,3748732.695
400453.313,3748728.547
400454.1603,3748724.397
400454.1664,3748724.36
400455.1905,3748719.62
400456.2512,3748714.709
400457.3241,3748709.723
400458.4001,3748704.689
400459.4608,3748699.662
400459.4699,3748699.618
400460.6007,3748694.655
400461.7529,3748689.587
400462.9081,3748684.474
400464.0541,3748679.334
400465.1758,3748674.222
400465.1849,3748674.176
400466.5108,3748669.574
400467.5106,3748666.191
400467.6233,3748665.115
400468.0744,3748660.836
400468.5194,3748656.653
400468.9584,3748652.592
400468.9614,3748652.557
400469.571,3748648.863
400470.1379,3748645.286
400470.6866,3748641.784
400471.223,3748638.337
400471.7503,3748634.972
400471.7534,3748634.942
400471.2139,3748630.276
400470.6805,3748625.664
400470.1623,3748621.172
400469.6533,3748616.815
400469.1595,3748612.632
400469.1534,3748612.595
400468.5896,3748608.402
400468.0501,3748604.258
400467.5319,3748600.218
400467.5319,3748600.218
